Feature ID	Taxon	Consensus
b9d2c47616f31dd13e28a451133a644a	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Pyramimonadophyceae;Pseudoscourfieldiales;Pycnococcaceae	0.714
b9de3948fdd2d44144fed29cb0b1eb0f	Eukaryota;Excavata;Discoba;Euglenozoa;Euglenida;Petalomonadida;Scytomonadidae	0.6
b9e4f0ddbfb56d98ea1fda66bddbe418	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.75
b9e7c5dd6f3e1494c81845871fd78863	Eukaryota;TSAR;Stramenopiles;Gyrista	0.714
ba0d023dfdfb75d9f58d4b849bcd0091	Eukaryota;TSAR;Rhizaria;Cercozoa;Endomyxa;Vampyrellida;Leptophryidae	1.0
ba16abd4fda8613fbd8cbd6e7eaa0ea6	Eukaryota;Provora;Nibbleridia;Nibbleridia_X;Nibbleridea;Nibbleridida;Nibbleridae;Nibbleromonas	0.571
ba1b9e35531afbeda082f9ad9d8a69b8	Eukaryota;TSAR;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;Discotrichidae;NASSO_1;NASSO_1_sp.;	0.625
ba48b757eeca6dfd8d22fead29931a56	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.75
ba56e4de2275a7cfb1af682236c7a67d	Eukaryota	1.0
ba7779c11809c5d56bf20814d6269047	Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Trichotokaridae;Trichotokara	0.8
baaafcc479335c8e35a927905dba6b77	Eukaryota	1.0
baac68e45965fbcc9a37ccc6c6f8e2e9	Bacteria;PVC;Verrucomicrobia;Verrucomicrobia_X;Verrucomicrobiae;Verrucomicrobiales	0.6
baba494517e38be9c3aa699b604aedf8	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Maxillopoda_X;Maxillopoda_X_sp.;	0.625
babfc625c175265062fb12541c62d9a1	Eukaryota;TSAR;Stramenopiles;Gyrista;Raphidophyceae;Raphidophyceae_X;Raphidophyceae_XX;Heterosigma;Heterosigma_akashiwo;	0.556
bac9b3bd5dbecd03684b689a0e923fec	Eukaryota	1.0
bad2f7ef621c2f17f909e623a4f33d5a	Eukaryota;Obazoa;Opisthokonta;Fungi	0.7
badf0c0aa2fde33f6772880e7b7f1499	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida	0.714
bae74afdcef1d84831760a0f94a87d4d	Eukaryota;Obazoa;Opisthokonta;Metazoa;Gastrotricha;Gastrotricha_X;Gastrotricha_XX	0.556
baf8ac244a8c8f4d417a135207bc1635	Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae;Chrysophyceae_Clade-EC2I;Chrysophyceae_Clade-EC2I_X;Chrysophyceae_Clade-EC2I_XX;Chrysophyceae_Clade-EC2I_XX_sp.;	0.571
bafa353e335621261c841975a06de7c7	Eukaryota	1.0
bb19fe941070e7643c2688d7728e8876	Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae;Chrysophyceae_Clade-EC2H;Chrysophyceae_Clade-EC2H_X;Chrysophyceae_Clade-EC2H_XX;Chrysophyceae_Clade-EC2H_XX_sp.;	1.0
bb1cf257b3cb1857431056693cd12ecf	Eukaryota;Obazoa;Opisthokonta;Metazoa;Mollusca;Bivalvia;Heteroconchia	1.0
bb343a1fb09d51469cd108c18e3315da	Eukaryota	1.0
bb43ad3f9bc3c1c9f41f3dc735f02a15	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Thalassiosirales;Thalassiosiraceae	0.625
bb73b49042bc9f75ee376ee5051d53fc	Eukaryota;Obazoa;Opisthokonta;Metazoa;Mollusca;Bivalvia;Heteroconchia	0.714
bb7428b7f9e235959b01099178a30e7c	Eukaryota;TSAR;Rhizaria;Cercozoa;Endomyxa;Vampyrellida	0.625
bb7c12be427dce2969ddf94936c1a9b1	Eukaryota;Obazoa;Opisthokonta	1.0
bb7c344fea1a3ed90419065725b3bff7	Eukaryota;Obazoa;Opisthokonta	0.9
bbadecde01f190042d465404b4083ae9	Eukaryota;Archaeplastida;Streptophyta;Streptophyta_X	0.6
bbaf49fed1729b7537f25813d84811ac	Eukaryota;TSAR;Alveolata	0.75
bbbe55dc0b9d1e5bcf51f7b34f0d1d93	Eukaryota;Archaeplastida;Picozoa;Picozoa_X;Picozoa_XX;Picozoa_XXX;Picozoa_XXXX;Picozoa_XXXXX;Picozoa_XXXXX_sp.;	0.625
bbeab76a549fece44d7e928f9745dff9	Eukaryota	1.0
bbf756b6d034e29278c5c2cd1d8bb694	Eukaryota;Obazoa;Opisthokonta;Fungi	0.9
bbffde12658aa10655dd1472d3e30eaa	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Imbricatea;Thaumatomonadida	0.556
bc06ec6348d8c3d4954800ef9f2710b0	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Pyramimonadophyceae;Pyramimonadales;Pyramimonadaceae;Pyramimonas	0.556
bc126ab7a31c2bbccfcf2b5a863c4f78	Eukaryota;TSAR;Alveolata;Dinoflagellata	0.75
bc180986126ea56badb501140a464cfc	Eukaryota;TSAR;Alveolata;Ciliophora	0.714
bc1979ff07a09b64c1bf9edaf47b50be	Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Gregarinomorphea_X_GRE1;Gregarinomorphea_X_GRE1_X;Gregarinomorphea_X_GRE1_XX;Gregarinomorphea_X_GRE1_XX_sp.;	0.571
bc3a92856a86a94379553982106059c2	Eukaryota;Cryptista;Kathablepharidacea;Kathablepharida;Kathablepharidea;Kathablepharidida;Kathablepharidida_X;Kathablepharidida_XX;Kathablepharidida_XX_sp.;	0.625
bc5229c396bf16b68f2622f6acb65450	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II	0.625
bc5e43836a45b1a775f6665efa3c49ff	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.6
bc754a736db355b209edc43739d61419	Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Eimeriida	0.625
bcd4ba16a929630e6e464e6f7aa8ca9e	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda	0.6
bcdb7bec6e103ec0c7a6f39677b8e139	Eukaryota	1.0
bcfb7818a060f04f11553605f661930f	Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Gammaproteobacteria	0.6
bd161850b1621bbf370dc535b45e1648	Archaea;Methanoteca;Euryarchaeota;Euryarchaeota_X;Thermoplasmata	0.8
bd21f06ada37d4e8b4a7d97ad8c08a73	Eukaryota;TSAR;Rhizaria;Cercozoa;Endomyxa;Vampyrellida;Leptophryidae	0.571
bd3d7708fda3efe8163bda3891004a6a	Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas	0.8
bd46441366819397fda00f7616f343dc	Eukaryota;TSAR;Stramenopiles;Gyrista;Raphidophyceae;Raphidophyceae_X;Raphidophyceae_XX;Heterosigma;Heterosigma_akashiwo;	0.8
bd47dbd1e9b0f0cf2af00c4abc5f8c0c	Eukaryota;Obazoa;Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Chromadorea_XX;Chromadorea_XX_sp.;	0.8
bd6e4a9bb92876995729079f23a1ca31	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Rhabdonematales;Grammatophoraceae;Grammatophora	0.571
bdef70e24339c398ecb9e6193701851e	Eukaryota;Amoebozoa;Discosea;Discosea_X;Flabellinia;Dactylopodida;Paramoebidae;Paramoeba	0.8
bdfb4fa95962f8efcfa0ffd0f2ef55c0	Eukaryota	1.0
be35d8107381aaefc89f22510c1de544	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II	0.625
be3e260eeac1cbae90b69db9117b19d2	Eukaryota;TSAR;Alveolata;Ciliophora	0.625
be5dad2209cb0d67394e9acb5bebe71c	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae	0.625
be89844fc0eba4f2fccb2aceab6c9bce	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ventricleftida;CCW10-lineage;CCW10-lineage_X;CCW10-lineage_X_sp.;	0.556
beb78cd56d6865eaab577a32e468286e	Eukaryota;Obazoa;Opisthokonta	1.0
beed30c806abf8196e1cd6c39da2660b	Eukaryota;Obazoa;Opisthokonta	1.0
bef5ead8224335c7a10f82ecd9f429e4	Eukaryota;Excavata;Discoba;Euglenozoa;Euglenida;Petalomonadida;Eupetalomonads_X;Eupetalomonads_XX;Eupetalomonads_XX_sp.;	0.6
bf49393d4a3ee182411834324cf7ef88	Eukaryota;TSAR;Stramenopiles;Gyrista;Peronosporomycetes;Peronosporomycetes_X;Saprolegniales;Aphanomyces	0.571
bf4d90c475d3985ca2ab27de09d38246	Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida	0.714
bf6261fdca3224a099f00e20008d2889	Eukaryota;Obazoa;Opisthokonta;Metazoa;Chaetognatha;Aphragmophora;Aphragmophora_X	0.714
bf64bba2cd7e64328f2f4e0e7058f857	Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Marosporida;Aggregatidae	0.6
bf70233ea62dc7a659de4e1a1ded5979	Eukaryota;TSAR;Alveolata;Dinoflagellata	0.75
bf70ed4478d48eee4cd2620f0a1b366b	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda	0.667
bf84be8f9e754d80348841294f582ebf	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.556
bf8802153fd9e5c756cf46bff0455d3e	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II	0.6
bf94cf00780a53e83aa0d8057526b63f	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda	0.556
bfa707327e2727c7b9994aba0e2f039e	Eukaryota;TSAR;Stramenopiles;Bigyra	0.625
bfc505fef5db5e19e0f1bdeb94a0862e	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;	0.714
bff627ba2114e7d69089abbbcd02a702	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda	0.6
bffb5238a998e5205adbed1a71bafcb1	Eukaryota;TSAR;Rhizaria;Cercozoa;Endomyxa-Ascetosporea;Haplosporida;Haplosporidiidae;Haplosporidium	1.0
c003cb05f4fda5d96d2a964f7cf965f2	Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_2;Pleuronematida;Peniculistoma;Peniculistoma_mytili;	0.571
c009859b50fd759b5af256df0fcff089	Eukaryota;Obazoa;Opisthokonta;Metazoa;Chaetognatha;Aphragmophora;Aphragmophora_X	0.625
c0228a297d3f4d5c5dde9da84a82b8e5	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-6;Dino-Group-II-Clade-6_X;Dino-Group-II-Clade-6_X_sp.;	0.625
c02ed0d0412f0927f9cacf5b1a57bccd	Eukaryota:plas	0.6
c031c6138327d716dc9d998819b228e5	Eukaryota;Obazoa;Opisthokonta;Metazoa;Cnidaria;Cnidaria_X;Scyphozoa	0.556
c06496cd552967294e34da111253d879	Eukaryota;TSAR;Stramenopiles;Gyrista	0.714
c09862f71918ce4abcead2b43120a4c2	Eukaryota;TSAR;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;CONThreeP_XX;Askenasia;Askenasia_sp.;	0.714
c099b68e618aeb649c18cb8da9c31667	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II	0.625
c0a44630433b32db46bc3abbd0f41c4d	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda	0.6
c0a45e3f37f2ff588c0016532077fe89	Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Gregarinomorphea_X_GRE1;Gregarinomorphea_X_GRE1_X;Gregarinomorphea_X_GRE1_XX;Gregarinomorphea_X_GRE1_XX_sp.;	1.0
c0a90720699215dd4a9c643d76f6d56e	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae	0.625
c0c1884eac75cb65c498311455529b21	Eukaryota;TSAR;Alveolata;Dinoflagellata	0.625
c10aa8f80b5f389ae5f40ae8e4936f5a	Eukaryota;TSAR;Stramenopiles;Gyrista;Dictyochophyceae;Dictyochophyceae_X;Pedinellales;Pedinellales_X;Pedinellales_X_sp.;	0.6
c1159635313c934538701eed38d040ff	Eukaryota	1.0
c128c6974148f8f97e6cc99b217fd934	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Labyrinthulomycetes;Labyrinthulomycetes_LAB14;Labyrinthulomycetes_LAB14_X;Labyrinthulomycetes_LAB14_X_sp.;	1.0
c135b1c7d78afc9f4890895b39c119ec	Eukaryota;TSAR;Stramenopiles;Gyrista	0.571
c1389f6f89fd158d02e93aa9b6aeeddc	Eukaryota;TSAR;Stramenopiles;Gyrista;Peronosporomycetes;Peronosporomycetes_X;Haliphthorales	0.6
c13c7232e9cd6073e8a9ea160ae08bda	Eukaryota;Obazoa;Opisthokonta	1.0
c13cc848476faee013dd17fcb614764c	Eukaryota;TSAR;Rhizaria;Cercozoa	0.556
c1554319ec3aef51a6f7e10b376562e3	Eukaryota;TSAR;Rhizaria;Foraminifera;Monothalamids;Monothalamids_X	0.6
c1592351e728b46961a6f9e04bd41144	Eukaryota;Archaeplastida;Streptophyta;Streptophyta_X;Embryophyceae;Embryophyceae_X;Embryophyceae_XX	0.8
c15bcd70062a6d4b11357b914bc1d1ff	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.6
c17013fbad1092eee0b080bb66d011f0	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-4;Dino-Group-I-Clade-4_X;Dino-Group-I-Clade-4_X_sp.;	0.556
c1816b32f8c0f0caa7caf17cbe7a98e0	Eukaryota	1.0
c190383837ec77fb016d5e32a7e64e37	Eukaryota;TSAR;Stramenopiles;Bigyra	0.625
c19c178f9280b258dd40fd8c195fe9f7	Eukaryota;TSAR;Rhizaria;Cercozoa;Endomyxa-Ascetosporea;Haplosporida;Haplosporidiidae;Bonamia	0.714
c1be1f707dcbf3171fb2193f061c0902	Eukaryota:nucl;Cryptista:nucl;Cryptophyta:nucl;Cryptophyta_X:nucl;Cryptophyceae:nucl;Cryptomonadales:nucl;Hemiselmidaceae:nucl	0.6
c1c585ab4a4eb0d0c81b76cab38b222e	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae	0.714
c1e1c29f4ad0facf6aebd771361f17ec	Eukaryota;Obazoa;Opisthokonta;Metazoa;Mollusca;Bivalvia;Heteroconchia;Mya;Mya_arenaria;	1.0
c20847bdca54b12fe6559b5d2ff96128	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Kryptoperidiniaceae;Durinskia	0.625
c20a9bdf9a827036c55eaa8bf5c3dfbd	Eukaryota;Archaeplastida;Prasinodermophyta;Prasinodermophyta_X;Prasinodermophyceae;Prasinodermales;Prasinodermaceae	0.625
c21dbf2bb12ecb5ca08e25dfc7284ffb	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Labyrinthulomycetes;Labyrinthulaceae;Aplanochytrium;Aplanochytrium_sp.;	0.571
c224274398a4e112fb3b2969acee52cc	Eukaryota	1.0
c2477dc3ae2303e898e58936a5d47d76	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.625
c26c3c046805fa1d99758382265f0280	Eukaryota;TSAR;Stramenopiles;Gyrista	0.556
c28b5b010f489d71ad052accaa82da83	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Imbricatea;Marimonadida;Marimonadida_X	0.556
c2b17041d9a891dbb30b949c3722b7a9	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Strobilidiidae;Strobilidiidae_X;Strobilidiidae_X_sp.;	0.714
c2b60375fb928131ebb078d1fdb6327e	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.625
c3005be1ad6ce1d7af4423c1ffd39ffa	Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Opalozoa_X;MAST-12;MAST-12B;MAST-12B_sp.;	0.625
c302c1757e761055be22bc004446f7df	Eukaryota;TSAR	0.556
c32289409821976247541e5d77f9e7df	Eukaryota;TSAR;Alveolata;Ciliophora	0.714
c34aee7097896388a1af682290b7319b	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida-Tintinnina;Favellidae;Favella;Favella_ehrenbergii;	0.571
c35d97ec44968b3483bd40c6050337ca	Eukaryota	1.0
c36e07e429363a0bbd65d1fd42c6012d	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea	0.714
c377015f6ae3fb6f69ced8e222887a15	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chloropicophyceae;Chloropicales;Chloropicaceae;Chloroparvula;Chloroparvula_pacifica;	0.714
c3bfd9fb796fe93f6bd93914d2d198d9	Eukaryota	1.0
c3c37fe5245c573959688f797035113e	Eukaryota;TSAR;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-IVd;RAD-B_X_Group-IVd_X;RAD-B_X_Group-IVd_X_sp.;	0.714
c3cbc7561ecc0912054434af09b40a53	Eukaryota;TSAR;Alveolata;Dinoflagellata	0.75
c3e97f875a114de1105baa4eea65d8b4	Eukaryota	1.0
c3f2f11de98c6f64740ea772e202bcbc	Eukaryota;Obazoa;Opisthokonta;Ichthyosporea;Ichthyophonida;Abeoformidae;Abeoformidae_Group_MAIP_2;Abeoformidae_Group_MAIP_2_X;Abeoformidae_Group_MAIP_2_X_sp.;	0.6
c4018502ec20d1d7c2b1d6e8f7800708	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X	0.714
c40fba4487ea4ccf7df199200333ca56	Eukaryota;TSAR;Rhizaria;Foraminifera;Monothalamids;Monothalamids_Clade-E;Monothalamids_Clade-E_X;Psammophaga;Psammophaga_sp.;	0.6
c41f07a86d4eaee23a805d404b93ae85	Eukaryota;Obazoa;Opisthokonta;Metazoa;Mollusca;Bivalvia;Mytiloida	0.6
c41fff1cce4a71989e7c068e9c97b8d8	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II_X;Dino-Group-II_XX;Dino-Group-II_XX_sp.;	0.6
c4306a98552d07f5a738bcd01a900fc4	Eukaryota;TSAR;Alveolata;Dinoflagellata	0.75
c441c733f6f402a04df6ee5923d811ac	Eukaryota	1.0
c45980626fed8df09dc24a39c183448d	Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_1;Philasterida	0.714
c46fb29daecf3ec1a43d5bb056f3c7f3	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae	0.714
c48391c3c933a969e6a35dda9d9543ae	Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas	0.6
c486685639b059cb8adad6f38f85f949	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-8;Dino-Group-II-Clade-8_X;Dino-Group-II-Clade-8_X_sp.;	0.571
c49bf12bdaf4dfa587b9f818ac16aaa3	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida-Tintinnina;Eutintinnidae;Eutintinnus;Eutintinnus_sp.;	0.714
c4b804d0446ae05872a84587814651ed	Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae	0.6
c4d0969de82401d4f2502408807c1d27	Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea	0.625
c541161aa3a22e1ed049e442f927e1fb	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo-nitzschia	0.571
c54cb155f52c44af8754b239d00a4024	Eukaryota;TSAR;Alveolata;Ciliophora;Ciliophora_X;Ciliophora_XX;Ciliophora_XXX;Mesodinium	0.714
c5620bd22a04d937fbab40f06bd765c2	Eukaryota;TSAR;Alveolata;Ciliophora;Karyorelictea;Karyorelictea_X;Geleiidae;Geleia	0.6
c575e74bf7b2f8e711c37050800f54a9	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Gonyaulacaceae;Gonyaulax	0.6
c5890b76f7f4f8f974cfa09594bcb61c	Eukaryota;TSAR;Stramenopiles;Gyrista	0.714
c59f51f3279ea12668a534c0d7a7d418	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae	0.714
c5a5e76d1d21db8f44e75af0c5647b7e	Eukaryota;Obazoa;Opisthokonta;Metazoa;Mollusca;Bivalvia;Ostreoida;Crassostrea	0.714
c5bf2d5b1c5a73bf6ebfb30072d127dc	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-4;Euduboscquella	0.625
c5c658c3bb555058766b4d6700b9f0d1	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-1;Dino-Group-I-Clade-1_X;Dino-Group-I-Clade-1_X_sp.;	0.625
c5c6957fd2f21ae05a9eff72c69ed79c	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Prorocentrales;Prorocentraceae;Prorocentrum	0.625
c5e328c92ea16c6b1a327cadba4ae58e	Eukaryota;TSAR;Stramenopiles;Gyrista;Peronosporomycetes;Peronosporomycetes_X;Olpidophydiales;Olpidiopsis;Olpidiopsis_porphyrae;	0.6
c5e658570fe29ec4d560dad717b799e4	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Balamuthiidae;Balamuthia;Balamuthia_mandrillaris;	0.8
c5ebceda3fd27cdde4f20279f31deb64	Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae	1.0
c6031efbd9cc3512ca34774800eea329	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II	0.625
c60d3401ff6602c3723d81977f02f925	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Eupodiscales	0.714
c61617c3aeed2d2feb4b557d5641be12	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales	0.625
c65b3f060bbf26ce57732a2848bb92d0	Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Opalozoa_X;MAST-12;MAST-12A;MAST-12A_sp.;	0.714
c66bbef40d24e7d8568e2842228d33fa	Eukaryota;Obazoa;Opisthokonta	1.0
c671051713ac2cc22d4db1a0bafcb8fe	Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Porifera_X;Demospongiae	0.556
c68c512f39225ea62864410ce05bd2f3	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda	0.667
c6b4104dcdcd3ef37436d53416d3cdf7	Eukaryota;Obazoa;Opisthokonta	0.8
c6bc5be6054edb7e8a65ee03a257ffd7	Eukaryota;Excavata;Discoba;Euglenozoa;Euglenida;Petalomonadida;Eupetalomonads_X;Eupetalomonads_XX;Eupetalomonads_XX_sp.;	0.8
c6c8133f9833ea168644908548839864	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	0.625
c6d6783e89d05c6594141157680d3a55	Eukaryota;TSAR;Stramenopiles;Gyrista	0.6
c6e27f0b6d5f7e94dc1e113c4065c36f	Eukaryota;Archaeplastida;Rhodophyta;Rhodophyta_X;Florideophyceae;Corallinales;Corallinales_X;Corallinales_XX;Corallinales_XX_sp.;	0.8
c70f1bd35fd71ef38380c77311b3dba3	Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae;Goniomonadales;Goniomonadales_X;Goniomonas;Goniomonas_sp.;	0.714
c737730ea9e36d3f1ed0e57aec9cca1e	Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Trichotokaridae;Trichotokara	0.6
c74d1e67022bdcadfb5a9028afb0a6d2	Eukaryota;Obazoa;Opisthokonta;Fungi	0.9
c759ef7d570f03a08c495f5218d77be3	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.75
c7895034dca52af63117b219aa8579a3	Eukaryota;TSAR;Stramenopiles;Gyrista;Peronosporomycetes;Peronosporomycetes_X;Peronosporales;Pythium	1.0
c7a14b1e48a55bceb8088f414030607a	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Strombidinopsidae;Strombidinopsis	0.714
c7aa321b506b4e0588eb8511648ff072	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Pyramimonadophyceae;Pseudoscourfieldiales;Pycnococcaceae	0.714
c7b19673e5236f66c92caa5559615e6a	Eukaryota;Cryptista;Kathablepharidacea;Kathablepharida;Kathablepharidea;Kathablepharidida;Kathablepharidida_X	0.556
c7b56babbedb674c74eddc00f0204bc0	Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota	0.7
c7b69b81dca14ac40243b1e3f5807f6b	Eukaryota;TSAR;Alveolata;Ciliophora	0.714
c7fc5c592283254e90f6ba4f3e4472cc	Eukaryota;TSAR;Stramenopiles;Gyrista	0.625
c80a706fff31f0405b4c9c9c8ce03ad1	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Imbricatea;Euglyphida	0.556
c86bf092a5534e2c4e054622efe5e7ef	Eukaryota;TSAR;Alveolata;Ciliophora	0.714
c874c8e837681e9fb11b6bf7cc4a994f	Eukaryota;TSAR;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;Discotrichidae;NASSO_1;NASSO_1_sp.;	0.556
c8a5b467d618c2ac35c6e94c1755ecbf	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida	0.625
c8ab5568a796388d2bf8e746e9379b67	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae	0.571
c8bad05ef30bcffd551eaae67bab40e0	Eukaryota;Obazoa;Opisthokonta;Metazoa;Myxozoa;Myxozoa_X;Myxosporea	1.0
c8c1c8f768177bb366ff5dff1e912381	Eukaryota;Obazoa;Opisthokonta;Fungi	0.9
c8d62d1bbbe32d7ec211c319f17b0a83	Eukaryota;Excavata;Discoba;Euglenozoa;Euglenida;Euglenophyceae;Eutreptiidae;Eutreptiella;Eutreptiella_gymnastica;	1.0
c8e056f99ee0d5ef2ea55f549b786cdf	Eukaryota;Excavata;Discoba;Euglenozoa;Euglenida;Petalomonadida;Scytomonadidae;Petalomonas;Petalomonas_sphagnophila;	0.6
c8f0f7c3b71044c4fcea7738095636df	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.6
c8f80a91643e7b0ac766eefc673368e2	Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Himatismenida;Parvamoebidae;Parvamoeba;Parvamoeba_rugata;	0.571
c9228d80b9f6c1c45fd68721821b1973	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.778
c9695915623dd874fc576cd28032c174	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas	0.556
